,14.4088200251,12.5142240741,10.868745942,9.43962946906,8.19842555788,7.12042584387,6.18417083136,5.37102270425,4.66479430732,4.05142691212,3.5187103531,3.0560399626,2.65420546616,2.30520763563,2.0020990504,1.73884579665,1.51020735159,1.31163226158,1.13916753736,0.989379962808,0.85928775066,0.746301184774,0.64817106722,0.562943944017,0.488923218163,0.424635375866,0.368800653637,0.32030756233,0.278190760983,0.241611839986,0.209842631061,0.182250711774,0.15828681605,0.137473900054,0.119397645791,0.103698213369,0.0900630777485,0.0782208073796,0.0679356608732,0.0590028941517,0.051244684655,0.0445065914672,0.0386544808962,0.0335718563048,0.0291575390386,0.0253236542857,0.021993881772,0.019101936472,0.0165902490866,0.0144088200251
bias,4.77836544209e-11,1.89460303412,3.54007339443,4.96917733508,6.21039814675,7.28839716825,8.22465001932,9.03778943496,9.74403034321,10.3573937697,10.8901047858,11.3527801,11.7546118678,12.1036124799,12.3769421795,12.4439388834,12.5140570811,12.5869418482,12.5927865224,12.5236460664,12.4524940821,12.2877413264,12.0382604107,11.8733036117,11.7843429652,11.7585685739,11.7869842544,11.8614840624,11.9721433118,12.1120980238,12.271089719,12.4423933074,12.6215651775,12.8001967182,12.9762233202,13.1429442514,13.2993844053,13.4474093763,13.5837298116,13.7067139618,13.8189339101,13.9181588389,14.0071779018,14.089848176,14.159529045,14.2211151861,14.2776907914,14.3268009753,14.3681671286,14.4057921092
x1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0507186864346,-0.187472364983,-0.32789882142,-0.472547749163,-0.621299838153,-0.772728078441,-0.926549070608,-1.0820459093,-1.2384334468,-1.39475297749,-1.54960802013,-1.70166052441,-1.84895621473,-1.98997695349,-2.12370241455,-2.24850958056,-2.36412458854,-2.46952384409,-2.56495684051,-2.65139113357,-2.72876269894,-2.79736526966,-2.85836830349,-2.91189614696,-2.95909392883,-3.00127955559,-3.03750364081,-3.06921070011,-3.09740695768,-3.12189395341,-3.14289036371,-3.16148101119
x1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0980768319919,0.326398249057,0.513450969429,0.664737646264,0.784092858201,0.873285475649,0.93533111189,0.973341670463,0.990037748687,0.988033363602,0.970166895301,0.939092631033,0.897972097252,0.849584470314,0.796280299406,0.740899148597,0.685048668953,0.630888709259,0.579339500672,0.530532745933,0.485377931349,0.444344513925,0.406990791018,0.373724217169,0.343933950474,0.316769821652,0.293415698422,0.272796406295,0.254194259951,0.237976973362,0.224097796788,0.21167695987
x2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0893145858815,-0.241103601984,-0.392376114981,-0.546208961101,-0.702716706292,-0.860577182789,-1.01953222692,-1.17886047842,-1.33779455615,-1.4954064373,-1.65035404188,-1.80139635083,-1.94672473076,-2.08501034593,-2.21543434192,-2.33659725333,-2.44840344052,-2.55001125719,-2.64178078071,-2.72473133377,-2.79886743373,-2.86452156004,-2.9228460905,-2.97398650104,-3.01905216094,-3.05931056011,-3.09386996866,-3.1241106939,-3.15099482672,-3.1743379378,-3.19435200429,-3.21206939203
x2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157258237065,0.383971839331,0.564470113124,0.708292214511,0.819479354525,0.90039295818,0.954153188151,0.984004814297,0.99282165103,0.983374559304,0.958651768,0.921426587133,0.874947168705,0.8220072408,0.764910259096,0.706433389628,0.648073242717,0.591898926079,0.53872750692,0.488595131646,0.442355409423,0.400429198567,0.362327933829,0.328436553524,0.298115809937,0.270489792168,0.246748612648,0.225796420302,0.206900783265,0.19043152614,0.176338312,0.163728336906
x3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154505530833,0.453769082897,0.720025194422,0.953719171474,1.15915136423,1.33896884067,1.49557426752,1.63241838622,1.75115194943,1.85486132273,1.94518556167,2.02318970672,2.09124597576,2.15000542822,2.20150843339,2.24638209884,2.28477346405,2.31806672992,2.34725333074,2.37239690711,2.39458570381,2.41380723564,2.42981723783,2.44445810747,2.45719225943,2.46781614065,2.47718556441,2.4856675832,2.49278171481
x3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157939939565,0.452032221732,0.704144739932,0.920002238887,1.10655993209,1.26789050755,1.40714907979,1.52809463581,1.63254167528,1.723533323,1.8026464889,1.87085886759,1.93037194889,1.98172767249,2.02679531064,2.06609405444,2.09968892428,2.12883809493,2.15443108311,2.17647663405,2.19597157458,2.21286499162,2.22688978529,2.23978104033,2.25099941846,2.26032913815,2.26857123325,2.27606153243,2.28232683801
x4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0155383163142,-0.130605562291,-0.24605785626,-0.36163578867,-0.477192462313,-0.593061774974,-0.70884999251,-0.822691439058,-0.933971402523,-1.04236510965,-1.1475465247,-1.24865676656,-1.3452573422,-1.4370502038,-1.52359888515,-1.60484040833,-1.68028568311,-1.75000643082,-1.81442702334,-1.87319523555,-1.92692508618,-1.97527676198,-2.01876226555,-2.05827676671,-2.0936828679,-2.12504583626,-2.15310719351,-2.17769333588,-2.19948556459,-2.21932948988,-2.2361471982,-2.25092084666,-2.26429496847,-2.27589266933,-2.28572259963,-2.29456244003
x4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0692609652072,0.536764790525,0.933836454483,1.26953042044,1.55281277108,1.78967801351,1.98628001428,2.14701548794,2.27697837699,2.38157013401,2.46419769294,2.52864827957,2.57781615896,2.61418853487,2.64019267538,2.65764639256,2.6686582467,2.67457158505,2.6762307266,2.67516081714,2.67175948343,2.66729189623,2.66204382545,2.65582398329,2.64940303607,2.64326601982,2.63714963891,2.63165102668,2.62645566959,2.62104023104,2.61676503577,2.61289190184,2.60899092314,2.60562456899,2.602946136,2.60031993745
